0.548345272,0.625114018
4.63010555,4.987912098
5.52858472,6.08241353
6.075009101,6.615106503
5.447920076,5.702215424
5.655402249,5.940631111
5.656045176,5.960378413
5.766056301,11.878218997
4.636414026,4.799061141
5.773237107,5.91994988
4.630670258,4.788697819
4.61988676,4.79017482
5.426304028,5.770008578
5.56084701,5.801309146
5.61223708,5.808778538
5.543704941,5.809702342
5.5551371,5.8200106
5.631717203,5.824899048
5.538974713,5.815229172
5.614898108,5.848238684
5.619710774,5.855801491
5.369187416,5.673439363
5.485756921,5.670265322
5.473649739,5.681582956
5.356303476,5.698674389
5.397995623,5.699659259
5.504490028,5.714824215
5.313801154,5.710473164
5.407186036,7.414928038
5.231151767,7.300986057
5.344334364,7.414814686
1.894465599,2.09678511
5.422784554,7.516193703
5.441425305,7.540392941
5.431628945,7.534554607
6.064921411,6.285496958
6.189998553,6.345174283
5.716295702,5.992582813
6.160208454,6.36658016
5.735173151,6.105009816
6.15665092,6.416551206
4.565663595,6.070795233
6.235983805,6.489836226
5.818748584,6.07404404
3.145452303,6.378392761
3.533256691,6.081249478
4.048813406,6.080221049
3.98577963,6.543360871
6.286926457,6.550218787
3.303522388,6.541807974
5.078641298,6.090338671
2.089038031,5.436943694
2.604683321,5.438446114
1.570724054,5.436964719
0.533463821,5.454405097
1.050637053,5.449375441
3.63104787,5.448880562
4.147596418,5.450264932
5.180490263,5.440177534
4.6573877,5.441875058
3.117840801,5.460774319
1.555523127,5.418461336
3.614710294,5.391287242
4.650646596,5.388326292
5.164428345,5.389356919
2.574769206,5.416094232
4.131944836,5.393309352
3.103100924,5.402304911
0.548530759,5.470467667
1.037873796,5.440974521
2.067333043,5.435689005
1.568376038,5.397300245
2.601126304,5.399127074
3.109954956,5.387415457
0.53943212,5.417677346
1.048531972,5.396606706
2.084977655,5.410830155
3.625603106,5.397855625
5.180293174,5.400205643
4.664056402,5.402061126
4.14314275,5.405517803
0.537672592,5.531780616
1.048682364,5.511321211
2.671107327,5.511664913
3.705640189,5.50864699
4.224290952,5.510604835
5.255770754,5.506548367
3.189188154,5.518723808
4.74223288,5.515453311
2.153425053,5.520882589
1.602814739,5.525996174
1.561068129,5.525135523
2.100780703,5.528592698
2.625732229,5.570767858
3.675918169,5.553204362
3.146616632,5.574712949
5.26072981,5.569220002
0.529322522,5.583762324
4.735034621,5.576119267
1.048927412,5.560508724
4.203982976,5.571085072
1.03327974,5.372730778
0.526939841,5.385019411
4.65913463,5.382870693
5.175601522,5.384206233
3.62114,5.386090906
2.073037552,5.387775858
2.586856179,5.387998198
3.104837139,5.387997691
4.142462853,5.387706218
1.551976573,5.390006401
0.559178091,5.502254875
1.07166497,5.500671362
2.63568386,5.504272287
3.667160511,5.502953329
2.113302577,5.511903553
3.149221399,5.504816731
4.693309789,5.49103965
5.130699444,5.409233894
1.591688563,5.516002449
4.175351183,5.501046866
0.520243131,5.33705632
1.029758904,5.333595024
1.546235672,5.339428021
3.09259897,5.341842081
3.61150471,5.343190755
2.575117113,5.345993688
4.13574056,5.34492062
2.060546257,5.351480006
4.652660245,5.348660618
5.171864456,5.348026318
1.315945765,5.732288234
2.348756941,5.728702445
2.849200917,5.712912657
3.36482854,5.713899549
3.888795951,5.713505906
4.365459157,5.675818564
0.821230176,5.768334817
1.83625857,5.743366453
5.282761642,5.555707175
4.761374656,5.556729813
0.705310743,5.52976874
1.183751433,5.490785527
1.678439281,5.468103336
4.409441989,5.09340338
4.930235425,5.094484945
2.665671963,5.419550726
3.174992413,5.415727937
3.892161405,5.092510213
3.372039176,5.091642947
2.195319403,5.488035653
0.543711258,5.501746537
1.06345191,5.498277523
2.106519403,5.497573831
2.627454149,5.498496076
3.154396799,5.499481893
3.684909723,5.500518196
4.216533537,5.501535979
4.749504385,5.50613495
1.587764575,5.506858633
5.277572372,5.500348749
0.528028025,5.350751495
1.5442941,5.334088781
2.063288634,5.335238358
1.040244265,5.354204626
2.578834555,5.34179413
4.641934419,5.342788733
5.161917311,5.343950679
4.124109862,5.345842562
3.608256645,5.347515768
3.094628689,5.347537925
0.524779139,5.413044081
2.610135109,5.41287824
3.653305875,5.415069887
4.187057924,5.416149062
5.233020814,5.417894055
4.710843037,5.418493448
2.089695994,5.420623415
3.130681221,5.413336064
1.03858417,5.421617588
1.556128548,5.426469595
0.599826493,5.486023514
1.066635063,5.433454981
1.587157036,5.425872026
2.626343096,5.418411475
3.150540632,5.420930582
2.111439249,5.435226964
4.729458279,5.415038997
4.200581356,5.416197311
3.673314062,5.424453216
5.247628801,5.40917259
0.644680392,5.466213884
1.151116993,5.461875533
3.230195507,5.472677976
3.744992553,5.473730657
4.773286281,5.45750488
5.290350066,5.454028413
4.255781986,5.462534781
2.196833118,5.479353377
2.709807553,5.47944848
1.672624233,5.480823287
0.527695262,5.387761586
1.040585137,5.382836365
1.55843996,5.384017679
4.159612971,5.365523981
2.061141507,5.376892185
5.204238786,5.371198253
3.635633792,5.364650136
3.093229339,5.373614044
2.575426457,5.375294619
4.683821492,5.373540162
0.556701817,5.447758785
1.070671756,5.444509381
1.589721937,5.454373052
5.049930561,5.209208227
3.684828252,5.440068152
3.15348294,5.441279164
2.635371469,5.458374634
2.115400847,5.46084192
4.216550046,5.444316138
4.748495358,5.444361038
0.522857974,5.380433803
1.036889483,5.378445325
1.553512071,5.379452435
3.626608827,5.380124282
2.586530687,5.385672614
3.107500579,5.385826172
4.153236342,5.3811629
4.685240826,5.386600765
2.065193372,5.383327512
5.215626287,5.387485752
0.527807162,5.338922817
1.040347992,5.33430375
1.553252912,5.333031446
2.067944429,5.340529873
4.656227842,5.338250213
3.624667237,5.342574282
4.140036243,5.340392753
3.10038295,5.347616414
2.584200631,5.348493106
5.177254908,5.344975742
4.581631624,5.26584336
4.087242649,5.293147877
3.571736279,5.300116617
3.132800043,5.379114347
2.615489499,5.379760203
2.103717723,5.383954073
1.594922814,5.390400737
1.07860013,5.390977092
0.569154804,5.388303249
5.100141188,5.274472896
0.551769732,5.406079588
2.582929215,5.333432455
1.004759869,5.344467465
1.514266613,5.344370394
2.068389325,5.342941605
3.616506272,5.341419262
3.10000758,5.342518463
4.650911216,5.33711774
4.134325083,5.335612763
5.165683814,5.332973933
0.53402702,5.367083867
3.119408576,5.359250204
4.665325239,5.355210862
5.190373806,5.356161896
3.630017312,5.358443434
4.149094736,5.35810888
1.560239973,5.370901446
2.076539352,5.366958896
2.599798668,5.359716045
1.047193442,5.378319743
0.554127009,5.407033641
2.655428488,5.400045522
1.06520176,5.417623602
2.119545838,5.399164071
4.71302653,5.397534372
5.230132043,5.397063093
4.197718304,5.396678125
3.173746387,5.402468124
1.586428447,5.417515533
3.679703551,5.404512658
0.525976663,5.351270704
1.041897598,5.350210598
3.102195745,5.332575354
2.584195666,5.333374899
4.661062171,5.334437956
3.618847859,5.338294582
2.079062912,5.355332739
4.141277178,5.339209846
1.56194488,5.357272895
5.176366156,5.340553077
0.521652736,5.530047215
1.034766681,5.538892481
2.2431245,2.924955874
3.304920966,5.539151086
2.642690582,3.838362057
3.825466681,5.539768465
2.722039334,5.540634387
1.555210138,5.5420435
2.140191243,5.541729348
2.461469455,2.627806212
0.521350921,5.350075261
1.029199771,5.344289528
1.54096825,5.345287981
2.57119942,5.349172686
3.097153842,5.350926731
4.666353641,5.354382858
4.144313638,5.354825524
2.054004376,5.360688144
3.619444657,5.360328211
5.191693552,5.358932855
2.085275483,5.350660973
3.124981131,5.352060424
3.642804363,5.353049065
4.159525724,5.354040886
5.195303989,5.355330948
1.568355126,5.349711495
0.520937865,5.367923726
1.040587207,5.361310693
4.676978094,5.361340847
2.604450287,5.362290881
0.700454418,5.49894507
1.171647097,5.454093342
1.686615207,5.454553188
5.285876576,5.440067683
4.763820688,5.440939729
2.202780157,5.462932133
3.74125874,5.456518787
3.226421338,5.459720759
2.713099945,5.465561252
4.259416488,5.4578665
1.063848099,5.368938512
1.548785092,5.341062777
2.067144844,5.34200452
2.583058382,5.342982424
3.100768445,5.343957277
3.615989382,5.340240458
4.13665093,5.342755502
4.538552548,5.220072459
5.056897392,5.217974825
0.64604944,5.482688861
0.716391611,5.524238868
1.228282097,5.519412942
1.744497001,5.520594309
2.254290347,5.514351089
4.483371615,5.154868329
4.989225419,5.145631271
3.45603655,5.16802861
2.769186418,5.521454709
3.225383938,5.460468696
3.976505767,5.169389197
2.073537707,5.337679768
3.104562893,5.339814166
2.589170366,5.338824856
4.145595621,5.341584117
4.66317372,5.342598061
3.624789084,5.344108821
1.558532229,5.336807356
5.181934521,5.344978886
1.039152359,5.346722243
0.525938455,5.354089701
0.529250921,5.378045942
1.042417709,5.3740797
1.559059394,5.375270093
2.077007145,5.376410509
2.600750966,5.383648635
3.122246239,5.383730848
5.214880281,5.385412855
4.68584273,5.386428592
4.165699922,5.379510089
3.633407296,5.380038276
0.536529205,5.341550277
1.051499341,5.338958014
3.62633411,5.341364328
4.144764371,5.342494136
4.663719722,5.343532156
3.111986532,5.340382064
2.595699876,5.345113178
1.560697259,5.348954164
2.075502285,5.348510082
5.182308818,5.348777563
0.547256737,5.381722612
1.041390346,5.3550842
1.558624212,5.356178818
2.076144111,5.357186597
2.558813937,5.319518575
3.077151106,5.320667293
4.635577982,5.313916824
4.11874634,5.314658162
3.598384223,5.322074466
5.152205304,5.312952938
0.555386652,5.485480866
1.072126861,5.482031096
1.643033392,5.490007278
2.686592978,5.490699385
3.204484698,5.491824874
3.726731431,5.485827482
4.192515371,5.422213111
5.24680457,5.41124382
4.716455045,5.412052258
2.168508475,5.497704911
0.738801807,5.600180216
1.294606792,5.599923547
1.817666423,5.601057723
2.339532966,5.602013543
4.4027955,5.596535579
3.364163364,5.60098939
4.917637015,5.600594123
5.424022951,5.591250228
2.850363454,5.605700655
3.883238199,5.60650397
0.520141643,5.327907533
1.034236253,5.324192195
1.546316873,5.325309924
2.068543121,5.32642963
4.143829289,5.33373682
4.662026615,5.333831209
5.176297583,5.332395202
3.107456206,5.337754613
3.62826067,5.338309184
2.590636817,5.338837748
2.07708719,5.317654305
2.591762399,5.318789225
3.108776752,5.319764384
3.621570848,5.320764731
4.139366444,5.321735855
5.167629775,5.323391448
4.653796779,5.323878274
1.558548112,5.316736872
0.528109524,5.333937718
1.040529517,5.325519342
0.56520655,5.369001607
1.083870834,5.367086381
1.603635419,5.368270396
2.102043133,5.345782938
2.615705071,5.347595911
3.632674673,5.348862254
3.125168181,5.350742015
4.603516202,5.291857075
4.148949107,5.351492888
5.10481146,5.265408577
2.276712122,5.547108699
1.809912607,5.596547756
1.291874311,5.604886266
3.963283933,5.156680068
2.779431659,5.537458665
3.444087909,5.160003188
3.29983188,5.536471504
5.002254747,5.158444297
4.482182808,5.157562951
0.816092754,5.653010396
1.917713603,5.755014685
0.843422374,5.760069069
3.47729863,5.754721228
1.399220768,5.755398113
4.526241606,5.754322555
5.571980589,5.747224665
2.439067416,5.755003646
5.043481073,5.747367235
3.996417,5.754469489
2.955549689,5.754780307
